feature	covariate	coef	exp(coef)	zscore	p	lower95%	upper95%	q
OBSCN	OBSCN_1	-0.2114216642693386	0.8094326860701387	-0.5425722603143269	0.5874243425017835	0.3771350573575851	1.7372590017732077	0.9909586573754622
NSD1	NSD1_1	-0.2653731249159808	0.7669197397196404	-0.8421971068898576	0.3996776329450549	0.41356095300452234	1.4221987905255877	0.9909586573754622
PPFIA2	PPFIA2_1	-0.10149225631146866	0.903488175646156	-0.25984725181317936	0.7949816008063932	0.4202004530587691	1.9426225688011172	0.9909586573754622
NRXN1	NRXN1_1	-0.01222050936114092	0.9878538578201868	-0.03121217463789042	0.9751003306886371	0.4585868311707904	2.1279617688079453	0.9909586573754622
NOTCH1	NOTCH1_1	0.09809720659076356	1.1030700055717706	0.4106793591704475	0.6813076640096056	0.6906853359268943	1.7616755038808214	0.9909586573754622
NFE2L2	NFE2L2_1	0.35893428440834874	1.4318027067179433	1.112201421322927	0.2660515569473525	0.7606412339969247	2.695172046080685	0.9909586573754622
NEB	NEB_1	0.2405206261163825	1.2719111681464224	0.566991453708581	0.5707199880344934	0.5538253176991295	2.921061872679606	0.9909586573754622
NAV3	NAV3_1	-0.10842624336327233	0.8972450701552009	-0.3138131536495268	0.753662953526011	0.4558381230438482	1.7660846586110832	0.9909586573754622
NALCN	NALCN_1	-0.20318952228952886	0.8161235531633022	-0.44506218143763876	0.656274818143993	0.33353910889417643	1.996940197616276	0.9909586573754622
MYH8	MYH8_1	0.43973319950525924	1.5522930107151292	1.3962070061227605	0.16265216753842462	0.8373154705564907	2.8777846293865554	0.9909586573754622
MYH13	MYH13_1	-0.22679400585059992	0.7970849602180925	-0.3878517045456456	0.6981257799768618	0.2533783551996104	2.5074929281364877	0.9909586573754622
MUC5B	MUC5B_1	0.22620501967183715	1.25383269929732	0.6894334583907097	0.4905505342094254	0.65911017672696	2.3851800402081387	0.9909586573754622
MUC17	MUC17_1	-0.5172864464407201	0.5961360021386424	-1.3314117500412461	0.1830535652640032	0.2783764328027157	1.2766099826334745	0.9909586573754622
MUC16	MUC16_1	0.02762213092917744	1.0280071589102246	0.12888683331892553	0.897447195256183	0.6754178536160195	1.5646591411714008	0.9909586573754622
MROH2B	MROH2B_1	-0.660936101701099	0.5163677354625175	-1.2948041893129785	0.19538778645248286	0.18987207599579492	1.4042909513065713	0.9909586573754622
MGAM	MGAM_1	-0.12882119468533365	0.8791311448139015	-0.3296581550218657	0.7416582752114043	0.40872188228662437	1.890947373450902	0.9909586573754622
MACF1	MACF1_1	-0.08979884484032997	0.9141150457363495	-0.23018374567078273	0.8179489918427625	0.42553151630546365	1.9636766839186042	0.9909586573754622
NPAP1	NPAP1_1	0.3582826569031163	1.430870008611053	1.0287242667424679	0.3036092633511063	0.7230109774272405	2.831753659990082	0.9909586573754622
LRRC4C	LRRC4C_1	0.6075481779287126	1.8359245157527904	1.9970639526806666	0.04581823617315961	1.0113505117119523	3.3327899561117937	0.9909586573754622
PRDM9	PRDM9_1	-0.7056482397209578	0.49378837724526614	-1.6834892599849618	0.09228041675831429	0.21714648375249573	1.1228685691287914	0.9909586573754622
RNF213	RNF213_1	-0.0166566925152445	0.9834812631637372	-0.042850333326446444	0.9658208406168345	0.45908044666541886	2.1068973902499235	0.9909586573754622
ZNF208	ZNF208_1	-0.355361067493342	0.7009203179714325	-0.9715686640516158	0.3312651781054393	0.3422418177625673	1.4355033974428266	0.9909586573754622
ZFHX4	ZFHX4_1	-0.8293527271241745	0.4363316205608848	-1.8129918663827567	0.06983307582053529	0.17800603636565165	1.0695439715887356	0.9909586573754622
XIRP2	XIRP2_1	-0.1904278003759787	0.8266054361763555	-0.5795620436452512	0.5622099954994173	0.4341275536130148	1.5739073491874733	0.9909586573754622
VPS13D	VPS13D_1	0.14984407564229424	1.1616530985929836	0.3565555148256965	0.7214245852510324	0.5097475392768587	2.64726716167189	0.9909586573754622
VPS13C	VPS13C_1	0.1569472045670755	1.1699338451065273	0.4009234539090468	0.6884764814786992	0.5431831881075085	2.519859288529448	0.9909586573754622
VPS13B	VPS13B_1	-0.24334407330769753	0.7840017132959128	-0.625101324770796	0.5319045585333334	0.3655568874746637	1.681431009813836	0.9909586573754622
VCAN	VCAN_1	0.427865171504855	1.5339792429111556	1.4012650362967216	0.16113483246914023	0.8431635795689366	2.79078980010651	0.9909586573754622
USH2A	USH2A_1	-0.2009039162897925	0.8179910233905451	-0.7130293838039617	0.4758275746778473	0.47088308182236194	1.4209669877244158	0.9909586573754622
UNC13C	UNC13C_1	-0.3893994113106944	0.6774636293329549	-0.8541596155342316	0.39301655591651086	0.27722673928380304	1.6555292258411447	0.9909586573754622
TTN	TTN_1	-0.046564120205806074	0.9545033556561482	-0.2751376610987794	0.7832104783390942	0.6850474588702785	1.329946771076732	0.9909586573754622
TP53	TP53_1	0.24946293783433635	1.2833360003629712	1.4766887718757045	0.13975908331280573	0.9216021890757486	1.7870522762964716	0.9909586573754622
TMEM132D	TMEM132D_1	0.10991912959164957	1.1161878002456243	0.23703435642485443	0.8126301370602721	0.4497927982735356	2.7698869572818348	0.9909586573754622
THSD7A	THSD7A_1	-0.027863182913863825	0.9725214152456281	-0.08443926952565887	0.932707186189158	0.5093549929200358	1.8568540924459755	0.9909586573754622
RELN	RELN_1	-0.11378191369243514	0.8924525663455695	-0.3755843101435045	0.7072259568785813	0.4928522025281355	1.6160454982065842	0.9909586573754622
TENM1	TENM1_1	-0.5306235131354741	0.5882380811399531	-1.2636629119446139	0.20635104235804216	0.25830088326815437	1.3396161705881204	0.9909586573754622
SYNE1	SYNE1_1	-0.3156820790194795	0.7292912703111699	-1.4276962256449097	0.15337931302558266	0.4728129441739815	1.1248967768453664	0.9909586573754622
SPTA1	SPTA1_1	0.28421448937692456	1.3287178960643216	0.8090041891645797	0.41851273665608524	0.6674116362009254	2.645280890472957	0.9909586573754622
SPEN	SPEN_1	-0.16736522229709633	0.8458906168006156	-0.42851219019990483	0.6682782603800306	0.3934214230494831	1.8187391272318416	0.9909586573754622
SORCS1	SORCS1_1	0.049739867914278146	1.0509976625990558	0.11712480932096415	0.9067611500455246	0.4572129657722276	2.4159334259539826	0.9909586573754622
SLIT2	SLIT2_1	0.20080013742304906	1.2223804393030633	0.5154614461840117	0.6062306039750185	0.5696620801505526	2.622982976145881	0.9909586573754622
SLC4A4	SLC4A4_1	0.5650037750912139	1.7594544248102182	1.5380786133975186	0.12402939445767344	0.8564348651903411	3.614612154184366	0.9909586573754622
SI	SI_1	0.2907164292804838	1.3373852868657363	1.110937372292931	0.26659530759016603	0.8007727120385262	2.233591852763954	0.9909586573754622
SCN1A	SCN1A_1	-0.1743030104718156	0.840042317471186	-0.5301525933578326	0.5960061366849411	0.44100551318535497	1.6001412092228575	0.9909586573754622
RYR3	RYR3_1	-0.11483177536905433	0.8915161062607547	-0.33205332914055957	0.7398489904593153	0.4526514061850352	1.7558787112161052	0.9909586573754622
RYR2	RYR2_1	0.009778274521290597	1.009826238053654	0.03187448349703054	0.9745721475167389	0.5535028169004618	1.8423556302243351	0.9909586573754622
RYR1	RYR1_1	-0.5287098949814899	0.5893648219428774	-1.154717019370858	0.24820632765562767	0.2402397374306882	1.4458511196299246	0.9909586573754622
RP1	RP1_1	-0.13173380613896243	0.8765743027235926	-0.3379913213112561	0.7353697279172537	0.40834635254241336	1.8816930858113727	0.9909586573754622
ROS1	ROS1_1	-0.561133001292607	0.5705622497309336	-1.230864447796039	0.21837356643748346	0.23348165748540095	1.394290602200216	0.9909586573754622
SYNE2	SYNE2_1	-0.5049672041924462	0.6035253682043081	-1.2691586866763518	0.20438447253734246	0.2767089788964293	1.3163391788687848	0.9909586573754622
ZNF536	ZNF536_1	-0.17475813598621126	0.8396600797689963	-0.47691185071206554	0.6334248928778711	0.4094414316890923	1.721928937795035	0.9909586573754622
LRP2	LRP2_1	-0.08578148053691374	0.9177947653283931	-0.23401123824043715	0.8149762540195546	0.44742546281982115	1.88265376305464	0.9909586573754622
LRP1	LRP1_1	0.11183371744815995	1.1183268869348313	0.32213944661357735	0.7473470556834474	0.5663256094521646	2.2083674217932203	0.9909586573754622
DNAH7	DNAH7_1	0.298355442557172	1.3476407116202596	0.8108801829987805	0.41743448166175523	0.6552134881239582	2.7718224983683024	0.9909586573754622
DNAH5	DNAH5_1	0.23664137832895338	1.266986667416418	1.0213088033081958	0.3071081568946026	0.8045354893533625	1.9952571846161435	0.9909586573754622
DNAH11	DNAH11_1	0.1962937238759064	1.2168842808143816	0.5369374000616614	0.5913108557511217	0.5943835540757437	2.491332983120243	0.9909586573754622
DMD	DMD_1	0.585697137702471	1.7962427778166485	1.9724634045107423	0.048556729961963904	1.0037184351109922	3.2145350767635166	0.9909586573754622
DCHS2	DCHS2_1	0.3247169817297593	1.3836389954461086	0.9856008925236781	0.3243289998911328	0.7254126848569283	2.6391279194362323	0.9909586573754622
DCC	DCC_1	0.21899326461529933	1.2448228922982314	0.47334770293331446	0.6359651341312844	0.5026909433050349	3.0825779812178555	0.9909586573754622
CUBN	CUBN_1	-0.11640324230046141	0.8901162184077697	-0.33612754362538005	0.7367746887571978	0.45151258645486425	1.7547836008149726	0.9909586573754622
CTNND2	CTNND2_1	-0.07518190340092869	0.9275747419812509	-0.192718870272363	0.8471791441470695	0.43180250429275713	1.9925657989659233	0.9909586573754622
CTNNA2	CTNNA2_1	0.07733571253613895	1.0804047209259549	0.19824770347075085	0.8428512661019045	0.502962757021296	2.3207968079228314	0.9909586573754622
CSMD3	CSMD3_1	-0.07769627604684146	0.9252454030631898	-0.3477040792083242	0.728062432843569	0.5971061520804811	1.4337133404282487	0.9909586573754622
CSMD1	CSMD1_1	-0.013709152555587835	0.9863843899256938	-0.03524662273961681	0.9718830857376267	0.46022675899217597	2.114075606598146	0.9909586573754622
CREBBP	CREBBP_1	-0.23073482860775693	0.7939499709432358	-0.5488110363948014	0.5831351356055696	0.34827737062637454	1.8099268270777191	0.9909586573754622
COL22A1	COL22A1_1	-0.25115216343310753	0.777903994010462	-0.723296407412855	0.4694977995165719	0.39387733645862455	1.5363529908530196	0.9909586573754622
DNAH8	DNAH8_1	-0.06903822031952803	0.9332910087159552	-0.18938923740843633	0.8497877591320165	0.4568018530526058	1.9068051084498032	0.9909586573754622
COL11A1	COL11A1_1	-0.1463035938054908	0.8638953900793205	-0.4793644632233013	0.6316793699323788	0.47497601132269796	1.5712693424705526	0.9909586573754622
CDKN2A	CDKN2A_1	-0.113625718212953	0.8925919742892467	-0.46923822302097257	0.6388993670129448	0.5553094955988707	1.4347322328899783	0.9909586573754622
CDH9	CDH9_1	0.19251768880099057	1.2122979476149216	0.5255861882283683	0.5991757552220611	0.5913186602487227	2.485404930690289	0.9909586573754622
CDH10	CDH10_1	0.25399890072553377	1.2891703871149363	0.734043977458713	0.4629219356761777	0.6542922267755783	2.540088692791586	0.9909586573754622
CASP8	CASP8_1	0.1168469707789112	1.1239474197314112	0.3637657878417766	0.7160329122224169	0.5988629202741684	2.1094273155909513	0.9909586573754622
BAI3	BAI3_1	-0.2639420776870244	0.7680180237487255	-0.5753334828800726	0.5650657808423843	0.3125151684269433	1.8874337772849177	0.9909586573754622
ASXL3	ASXL3_1	-0.05743233097802637	0.9441857803530299	-0.11266071901548093	0.9102995446012578	0.3476408493311048	2.5643902019459692	0.9909586573754622
ASPM	ASPM_1	-0.12067333489284021	0.8863234432507641	-0.3775983965026452	0.7057289560612809	0.47376640012587523	1.6581362583905739	0.9909586573754622
APOB	APOB_1	-0.20050181860682925	0.8183200018220352	-0.5806000420209624	0.5615100439564323	0.4158847899204623	1.6101758025584092	0.9909586573754622
ANK2	ANK2_1	0.2104672284551712	1.2342546041293085	0.6087435303870962	0.5426944487556722	0.6267725940081026	2.4305217592119264	0.9909586573754622
AKAP9	AKAP9_1	-0.9371617579824192	0.39173810655793023	-1.8435667664997197	0.06524630306840755	0.14464207030244436	1.0609551136036177	0.9909586573754622
AHNAK2	AHNAK2_1	-0.25177690576504497	0.7774181562327355	-0.6484695840031136	0.516681277217369	0.3632155261740339	1.6639679366314288	0.9909586573754622
AHNAK	AHNAK_1	-0.4509159106057512	0.6370444086041959	-1.2304990945988152	0.21851026584213343	0.31063274649445927	1.3064481549793991	0.9909586573754622
ADCY8	ADCY8_1	0.03536116951850559	1.0359938106242266	0.08421277693293527	0.9328872597515425	0.4549203491230527	2.3592771299869693	0.9909586573754622
CNTNAP2	CNTNAP2_1	-0.005695173428969551	0.9943210133278494	-0.012445064531586345	0.9900705314647843	0.4055042950301824	2.4381351558106985	0.9909586573754622
LRP1B	LRP1B_1	-0.2260246697205387	0.7976984224257792	-0.8891956857455771	0.3738979210457235	0.4846986334915905	1.3128214712650244	0.9909586573754622
DNAH9	DNAH9_1	-0.6261845814026841	0.534627743185224	-1.3723452970699717	0.16995597069939603	0.21860420408025735	1.3075083573341921	0.9909586573754622
DSCAM	DSCAM_1	-0.30577940143252524	0.7365490832084364	-0.669229652573333	0.5033489935630346	0.3007994641375367	1.8035422820006581	0.9909586573754622
LAMA2	LAMA2_1	-0.46530696196503785	0.6279423211936335	-1.2762234968121875	0.20187652483414273	0.3073083937241267	1.2831135328507333	0.9909586573754622
LAMA1	LAMA1_1	0.06156636596337786	1.0635010744601474	0.17759227865012542	0.859043188894828	0.5390756729277415	2.0980997514415636	0.9909586573754622
KMT2D	KMT2D_1	-0.01760118171536837	0.9825528142561571	-0.06745281976913164	0.9462212208036623	0.589172993631884	1.638585005146865	0.9909586573754622
KMT2C	KMT2C_1	-0.7435463896354809	0.4754248804345813	-1.6252537849597182	0.10410849435972294	0.19393713684932795	1.1654746512620757	0.9909586573754622
KCNB2	KCNB2_1	0.6769388098405342	1.9678445562014495	1.9448999705275882	0.05178701859684054	0.99477056444703	3.8927691829364335	0.9909586573754622
KALRN	KALRN_1	0.2565810413898438	1.2925035078360552	0.5615394598637399	0.574429837999793	0.5278336040432364	3.164946879038922	0.9909586573754622
JMJD1C	JMJD1C_1	0.03202329513145376	1.0325415582162896	0.07650141471617236	0.9390201884948096	0.45456580975686833	2.345407521991076	0.9909586573754622
HUWE1	HUWE1_1	-0.11217145239816463	0.8938909846082215	-0.3071816727908593	0.7587050945910632	0.4369754625291984	1.82857199289643	0.9909586573754622
HRAS	HRAS_1	-0.6636752965720247	0.514955239044684	-1.5850981623115035	0.11294403306369288	0.22665966525203218	1.1699430418054502	0.9909586573754622
HMCN1	HMCN1_1	-0.07424149116059664	0.9284474549130775	-0.1773738133582267	0.8592147750811274	0.4087698488035791	2.108802004496138	0.9909586573754622
HERC2	HERC2_1	0.36336700704691277	1.4381635785648774	1.05076291604317	0.2933674916928015	0.7302172816156954	2.8324644332357276	0.9909586573754622
HERC1	HERC1_1	0.3274990263109147	1.3874937003098426	0.8976248345585577	0.3693855944329961	0.6786870504490587	2.8365632836602908	0.9909586573754622
GRM3	GRM3_1	-0.43275258348520035	0.6487209762339256	-1.0333927817473982	0.30142012307350574	0.2854968699254628	1.4740578596037481	0.9909586573754622
DPP10	DPP10_1	-0.34681074860102423	0.7069391048132266	-0.8813906445661199	0.37810641955010194	0.32692648436781435	1.5286705782816274	0.9909586573754622
GRM1	GRM1_1	0.32556869637729935	1.3848179630461541	0.7764279451414673	0.4374963498979081	0.6087938021190369	3.1500333677844004	0.9909586573754622
GPR112	GPR112_1	-0.538337733477868	0.5837177408356133	-1.0576242946276528	0.2902267619711636	0.21524630247557375	1.5829605296234905	0.9909586573754622
FMN2	FMN2_1	0.24738921501144548	1.2806774746849785	0.6779990941991497	0.49777226753592063	0.6264006720993801	2.618347756027443	0.9909586573754622
FLG	FLG_1	0.11882283647021069	1.1261703842933757	0.46050176579142743	0.6451561043351876	0.6791557321109837	1.8674063613030623	0.9909586573754622
FBXW7	FBXW7_1	-0.20899424974919	0.8113999013829369	-0.5675611761305198	0.5703329756504578	0.3942713408463389	1.6698393511204483	0.9909586573754622
FAT4	FAT4_1	-0.5037544836779151	0.6042577197785032	-1.4578569766701288	0.1448799695353991	0.3069687615546314	1.1894610710964288	0.9909586573754622
FAT3	FAT3_1	-0.003972954324509515	0.9960349274171347	-0.011331885051259007	0.9909586573754622	0.5010068345846161	1.9801837183666233	0.9909586573754622
FAT2	FAT2_1	-0.2652456910664513	0.7670174774817705	-0.67598722992859	0.49904875287867345	0.35547454295619446	1.6550153095913738	0.9909586573754622
FAT1	FAT1_1	-0.014220489459173272	0.9858801441167364	-0.06491219339278063	0.9482439121473533	0.6417252084486607	1.5146041417218157	0.9909586573754622
FAM47A	FAM47A_1	-0.12759309435448626	0.8802114693013545	-0.2767272051098163	0.7819895806659178	0.35654626672462203	2.1729921275211206	0.9909586573754622
FAM135B	FAM135B_1	0.45769678722515933	1.580429723921282	1.6551093735370852	0.09790231383451489	0.9191525492939953	2.7174576343964203	0.9909586573754622
EPHA5	EPHA5_1	0.2634426431767574	1.3014026484792462	0.715823222594812	0.47410051116030916	0.6326246293515831	2.6771781794280187	0.9909586573754622
EP300	EP300_1	0.42399783245847583	1.5280582816506907	1.3989347482583254	0.16183255127942334	0.8436308803942334	2.7677532513154577	0.9909586573754622
DST	DST_1	-0.8471257089222815	0.42864521412164397	-1.6647567230299047	0.09596130121467168	0.1581090712338816	1.162088412483297	0.9909586573754622
GPR98	GPR98_1	-0.1741692493423705	0.840154689995723	-0.5013307866158674	0.616138341762365	0.4252458330909586	1.6598867012785719	0.9909586573754622
ZNF804B	ZNF804B_1	0.06805073268869571	1.0704196123662395	0.19556868541614206	0.8449477723570384	0.5412116380473817	2.1170981294344946	0.9909586573754622
